bacJumpThrough,96,288,0,0,32,32,0,1,1,4294967295
AllTiles,64,0,32,64,32,32,0,1,1,4294967295
AllTiles,64,32,32,64,32,32,0,1,1,4294967295
AllTiles,64,64,32,64,32,32,0,1,1,4294967295
AllTiles,64,96,32,64,32,32,0,1,1,4294967295
AllTiles,64,128,32,64,32,32,0,1,1,4294967295
AllTiles,0,192,32,64,32,32,0,1,1,4294967295
AllTiles,0,224,32,64,32,32,0,1,1,4294967295
AllTiles,0,256,32,64,32,32,0,1,1,4294967295
AllTiles,64,320,32,64,32,32,0,1,1,4294967295
AllTiles,128,320,32,64,32,32,0,1,1,4294967295
AllTiles,192,32,32,64,32,32,0,1,1,4294967295
AllTiles,192,64,32,64,32,32,0,1,1,4294967295
AllTiles,192,96,32,64,32,32,0,1,1,4294967295
AllTiles,192,128,32,64,32,32,0,1,1,4294967295
AllTiles,192,160,32,64,32,32,0,1,1,4294967295
AllTiles,256,32,32,64,32,32,0,1,1,4294967295
AllTiles,256,64,32,64,32,32,0,1,1,4294967295
AllTiles,256,96,32,64,32,32,0,1,1,4294967295
AllTiles,256,128,32,64,32,32,0,1,1,4294967295
AllTiles,256,160,32,64,32,32,0,1,1,4294967295
AllTiles,384,320,32,64,32,32,0,1,1,4294967295
AllTiles,384,352,32,64,32,32,0,1,1,4294967295
AllTiles,384,384,32,64,32,32,0,1,1,4294967295
AllTiles,384,416,32,64,32,32,0,1,1,4294967295
AllTiles,384,448,32,64,32,32,0,1,1,4294967295
AllTiles,384,480,32,64,32,32,0,1,1,4294967295
AllTiles,384,512,32,64,32,32,0,1,1,4294967295
AllTiles,384,544,32,64,32,32,0,1,1,4294967295
AllTiles,64,160,32,96,32,32,0,1,1,4294967295
AllTiles,0,160,32,96,32,32,0,1,1,4294967295
AllTiles,192,192,32,96,32,32,0,1,1,4294967295
AllTiles,256,192,32,96,32,32,0,1,1,4294967295
AllTiles,256,0,32,96,32,32,0,1,1,4294967295
AllTiles,384,288,32,96,32,32,0,1,1,4294967295
AllTiles,128,288,32,96,32,32,0,1,1,4294967295
AllTiles,64,288,32,96,32,32,0,1,1,4294967295
AllTiles,0,288,32,96,32,32,0,1,1,4294967295
AllTiles,64,352,32,96,32,32,0,1,1,4294967295
AllTiles,128,416,32,96,32,32,0,1,1,4294967295
AllTiles,32,352,0,96,32,32,0,1,1,4294967295
AllTiles,0,352,0,96,32,32,0,1,1,4294967295
AllTiles,0,416,0,96,32,32,0,1,1,4294967295
AllTiles,32,416,0,96,32,32,0,1,1,4294967295
AllTiles,64,416,0,96,32,32,0,1,1,4294967295
AllTiles,96,416,0,96,32,32,0,1,1,4294967295
AllTiles,32,288,0,96,32,32,0,1,1,4294967295
AllTiles,160,288,0,96,32,32,0,1,1,4294967295
AllTiles,192,288,0,96,32,32,0,1,1,4294967295
AllTiles,224,288,0,96,32,32,0,1,1,4294967295
AllTiles,256,288,0,96,32,32,0,1,1,4294967295
AllTiles,288,288,0,96,32,32,0,1,1,4294967295
AllTiles,320,288,0,96,32,32,0,1,1,4294967295
AllTiles,352,288,0,96,32,32,0,1,1,4294967295
AllTiles,224,192,0,96,32,32,0,1,1,4294967295
AllTiles,288,0,0,96,32,32,0,1,1,4294967295
AllTiles,320,0,0,96,32,32,0,1,1,4294967295
AllTiles,352,0,0,96,32,32,0,1,1,4294967295
AllTiles,384,0,0,96,32,32,0,1,1,4294967295
AllTiles,416,0,0,96,32,32,0,1,1,4294967295
