block,0,0,00380B4C,0,1,1,4294967295,0,0
block,32,0,000F9A41,0,1,1,4294967295,0,0
block,64,0,000665F1,0,1,1,4294967295,0,0
block,96,0,003AB240,0,1,1,4294967295,0,0
block,128,0,001DC506,0,1,1,4294967295,0,0
block,160,0,0002D7B9,0,1,1,4294967295,0,0
block,192,0,001DA518,0,1,1,4294967295,0,0
block,224,0,00087A0D,0,1,1,4294967295,0,0
block,256,0,0033E91B,0,1,1,4294967295,0,0
block,288,0,0000BC1B,0,1,1,4294967295,0,0
block,320,0,001EBCF5,0,1,1,4294967295,0,0
block,352,0,0039FB67,0,1,1,4294967295,0,0
block,384,0,003F5529,0,1,1,4294967295,0,0
block,416,0,0002A9E5,0,1,1,4294967295,0,0
block,448,0,0037EE79,0,1,1,4294967295,0,0
block,480,0,002FB331,0,1,1,4294967295,0,0
block,512,0,003C8B2F,0,1,1,4294967295,0,0
block,544,0,00185C10,0,1,1,4294967295,0,0
block,576,0,000C5D3E,0,1,1,4294967295,0,0
block,608,0,0035DA43,0,1,1,4294967295,0,0
block,640,0,0019C690,0,1,1,4294967295,0,0
block,672,0,00177B65,0,1,1,4294967295,0,0
block,704,0,002151E4,0,1,1,4294967295,0,0
block,736,0,00091566,0,1,1,4294967295,0,0
block,0,32,003339A0,0,1,1,4294967295,0,0
block,0,64,0012A230,0,1,1,4294967295,0,0
block,0,96,0028CD3A,0,1,1,4294967295,0,0
block,0,128,00022A91,0,1,1,4294967295,0,0
block,0,160,0001984F,0,1,1,4294967295,0,0
block,0,192,00151F2E,0,1,1,4294967295,0,0
block,0,224,002B1F20,0,1,1,4294967295,0,0
block,0,256,000A4D60,0,1,1,4294967295,0,0
block,0,288,00038D04,0,1,1,4294967295,0,0
block,0,320,0033A724,0,1,1,4294967295,0,0
block,0,352,00158314,0,1,1,4294967295,0,0
block,0,384,00132BF0,0,1,1,4294967295,0,0
block,0,416,002D9D63,0,1,1,4294967295,0,0
block,0,448,000FF935,0,1,1,4294967295,0,0
block,0,480,000B65D0,0,1,1,4294967295,0,0
block,0,512,0017868D,0,1,1,4294967295,0,0
block,0,544,00093FFF,0,1,1,4294967295,0,0
block,0,576,0000E803,0,1,1,4294967295,0,0
block,32,576,0023D619,0,1,1,4294967295,0,0
block,64,576,003BFB46,0,1,1,4294967295,0,0
block,96,576,0035CC9D,0,1,1,4294967295,0,0
block,128,576,00199342,0,1,1,4294967295,0,0
block,160,576,000EAA62,0,1,1,4294967295,0,0
block,192,576,00361255,0,1,1,4294967295,0,0
block,224,576,00086918,0,1,1,4294967295,0,0
block,256,576,00223EB7,0,1,1,4294967295,0,0
block,288,576,002E15DA,0,1,1,4294967295,0,0
block,320,576,00330681,0,1,1,4294967295,0,0
block,352,576,0027D519,0,1,1,4294967295,0,0
block,384,576,00215A0F,0,1,1,4294967295,0,0
block,416,576,003B500C,0,1,1,4294967295,0,0
block,448,576,0001AD5D,0,1,1,4294967295,0,0
block,480,576,003C0875,0,1,1,4294967295,0,0
block,512,576,00224004,0,1,1,4294967295,0,0
block,544,576,002689A2,0,1,1,4294967295,0,0
block,576,576,001A84C0,0,1,1,4294967295,0,0
block,608,576,002E1AF4,0,1,1,4294967295,0,0
block,640,576,0039CA74,0,1,1,4294967295,0,0
block,672,576,0029CC6F,0,1,1,4294967295,0,0
block,704,576,002806D1,0,1,1,4294967295,0,0
block,736,576,003626C9,0,1,1,4294967295,0,0
block,768,576,0016F536,0,1,1,4294967295,0,0
block,768,544,0019D31E,0,1,1,4294967295,0,0
block,768,512,000BD447,0,1,1,4294967295,0,0
block,768,480,000A82C2,0,1,1,4294967295,0,0
block,768,448,0000A81B,0,1,1,4294967295,0,0
block,768,416,0012342D,0,1,1,4294967295,0,0
block,768,384,002418CE,0,1,1,4294967295,0,0
block,768,352,00168FE3,0,1,1,4294967295,0,0
block,768,320,002C38ED,0,1,1,4294967295,0,0
block,768,288,00254399,0,1,1,4294967295,0,0
block,768,256,00276C41,0,1,1,4294967295,0,0
block,768,0,00270188,0,1,1,4294967295,0,0
block,768,32,002D9A0B,0,1,1,4294967295,0,0
block,768,64,000BC449,0,1,1,4294967295,0,0
block,768,96,00020050,0,1,1,4294967295,0,0
block,768,128,0013ADCA,0,1,1,4294967295,0,0
block,768,160,0011F490,0,1,1,4294967295,0,0
block,768,192,0020DC0F,0,1,1,4294967295,0,0
block,768,224,002843AA,0,1,1,4294967295,0,0
block,512,480,00377636,0,1,1,4294967295,0,0
block,544,480,00002CDC,0,1,1,4294967295,0,0
block,576,480,0001351F,0,1,1,4294967295,0,0
block,608,352,00249C10,0,1,1,4294967295,0,0
block,640,352,00177A46,0,1,1,4294967295,0,0
block,672,352,00103431,0,1,1,4294967295,0,0
block,192,480,003E5E98,0,1,1,4294967295,0,0
block,224,480,003CA318,0,1,1,4294967295,0,0
block,256,480,00321EC2,0,1,1,4294967295,0,0
block,96,352,0017DEA6,0,1,1,4294967295,0,0
block,128,352,00198F50,0,1,1,4294967295,0,0
block,160,352,000E112D,0,1,1,4294967295,0,0
block,320,224,00315DDE,0,1,1,4294967295,0,0
block,352,224,003D2543,0,1,1,4294967295,0,0
block,384,224,001AA436,0,1,1,4294967295,0,0
block,416,224,00210534,0,1,1,4294967295,0,0
block,448,224,001ABD35,0,1,1,4294967295,0,0
spikeUp,480,544,002A71D4,0,1,1,4294967295,0,0
spikeUp,288,544,0013D477,0,1,1,4294967295,0,0
warpStart,448,544,002FB07C,0,1,1,4294967295,0,1
warpStart,128,320,001B067D,0,1,1,4294967295,0,1
warpStart,640,320,00178556,0,1,1,4294967295,0,1
warpStart,384,160,00056A70,0,1,1,4294967295,0,1
warpStart,320,544,0000F184,0,1,1,4294967295,0,1
playMusic,384,352,00221ACF,0,1,1,4294967295,0,1
playerStart,384,480,00220C40,0,1,1,4294967295,0,0
