trigger01,480,192,003F25BA,0,1,1,4294967295,0,0
trigger01,480,160,0013A6B2,0,1,1,4294967295,0,0
trigger01,480,128,003DB432,0,1,1,4294967295,0,0
trigger03,1376,480,003A618A,0,1,1,4294967295,0,0
trigger03,1376,512,002F266D,0,1,1,4294967295,0,0
trigger03,1376,544,00010AF3,0,1,1,4294967295,0,0
freetrigger,1376,192,00099494,0,1,1,4294967295,0,1
block,0,0,00166161,0,1,1,4294967295,0,0
block,0,32,003DDFE8,0,1,1,4294967295,0,0
block,0,64,0006338B,0,1,1,4294967295,0,0
block,0,96,000A9FAE,0,1,1,4294967295,0,0
block,0,128,000D438F,0,1,1,4294967295,0,0
block,0,160,0029BC89,0,1,1,4294967295,0,0
block,0,192,00040B5E,0,1,1,4294967295,0,0
block,0,224,001BABD7,0,1,1,4294967295,0,0
block,0,256,0022B726,0,1,1,4294967295,0,0
block,0,288,0024A6CE,0,1,1,4294967295,0,0
block,0,320,00402A2A,0,1,1,4294967295,0,0
block,0,352,0006EBAA,0,1,1,4294967295,0,0
block,0,384,002A9FFB,0,1,1,4294967295,0,0
block,0,416,0022966E,0,1,1,4294967295,0,0
block,0,448,003C28A4,0,1,1,4294967295,0,0
block,0,576,003DD61E,0,1,1,4294967295,0,0
block,224,576,0008E4D1,0,1,1,4294967295,0,0
block,224,544,003397C4,0,1,1,4294967295,0,0
block,224,512,00034394,0,1,1,4294967295,0,0
block,224,480,001013C2,0,1,1,4294967295,0,0
block,224,448,003A9F51,0,1,1,4294967295,0,0
block,224,416,000A3730,0,1,1,4294967295,0,0
block,224,384,0019077E,0,1,1,4294967295,0,0
block,224,352,0013E938,0,1,1,4294967295,0,0
block,224,320,003CFACB,0,1,1,4294967295,0,0
block,224,288,00240EDA,0,1,1,4294967295,0,0
block,224,256,000803C7,0,1,1,4294967295,0,0
block,256,576,003193DB,0,1,1,4294967295,0,0
block,288,576,003ECEC3,0,1,1,4294967295,0,0
block,320,576,00126FB4,0,1,1,4294967295,0,0
block,352,576,0024A082,0,1,1,4294967295,0,0
block,384,576,00243487,0,1,1,4294967295,0,0
block,416,576,000D32C9,0,1,1,4294967295,0,0
block,448,576,003D3B4C,0,1,1,4294967295,0,0
block,480,576,001BF1B3,0,1,1,4294967295,0,0
block,512,576,000899D8,0,1,1,4294967295,0,0
block,544,576,0007657D,0,1,1,4294967295,0,0
block,576,576,003B3E51,0,1,1,4294967295,0,0
block,608,576,0003E5DE,0,1,1,4294967295,0,0
block,640,576,0023FB4A,0,1,1,4294967295,0,0
block,672,576,002CA57F,0,1,1,4294967295,0,0
block,704,576,003A452A,0,1,1,4294967295,0,0
block,736,576,00279B68,0,1,1,4294967295,0,0
block,768,576,001DE755,0,1,1,4294967295,0,0
block,352,352,002E3C8D,0,1,1,4294967295,0,0
block,448,352,00340C7E,0,1,1,4294967295,0,0
block,544,352,001F7CFD,0,1,1,4294967295,0,0
block,576,352,003B3DB4,0,1,1,4294967295,0,0
block,608,352,003C6B0E,0,1,1,4294967295,0,0
block,768,192,00067F3E,0,1,1,4294967295,0,0
block,768,224,00175C38,0,1,1,4294967295,0,0
block,768,256,003049B4,0,1,1,4294967295,0,0
block,768,288,00126EFB,0,1,1,4294967295,0,0
block,768,320,0011DA00,0,1,1,4294967295,0,0
block,768,352,002CFC9B,0,1,1,4294967295,0,0
block,768,384,003A3718,0,1,1,4294967295,0,0
block,768,416,001CF33B,0,1,1,4294967295,0,0
block,768,448,000D1FF1,0,1,1,4294967295,0,0
